ID,y
TEST_0097,85.28417213439941
TEST_0098,91.41562666149606
TEST_0099,84.48296173095703
TEST_0100,84.97013298034668
TEST_0101,84.55572486877442
TEST_0102,84.38024017333984
TEST_0103,91.54658764479171
TEST_0104,87.8351686441028
TEST_0105,83.15725692749024
TEST_0106,87.86934679812475
TEST_0107,91.34905943025863
TEST_0108,91.33112573314847
TEST_0109,84.13776641845703
TEST_0110,83.05448677062988
TEST_0111,84.20379890441895
TEST_0112,84.24241561889649
TEST_0113,84.17725593566894
TEST_0114,83.93606155395508
TEST_0115,85.27316871643066
TEST_0116,83.79314819335937
TEST_0117,87.80222917290888
TEST_0118,84.11863822937012
TEST_0119,84.1075047302246
TEST_0120,84.07407135009765
TEST_0121,88.08086306783889
TEST_0122,92.64312192959258
TEST_0123,87.82900335551066
TEST_0124,85.57437637329102
TEST_0125,92.08848030329507
TEST_0126,89.16702912612189
TEST_0127,83.75195167541504
TEST_0128,84.98873336791992
TEST_0129,85.54742752075195
TEST_0130,91.53521174285802
TEST_0131,91.07776480382721
TEST_0132,84.32502769470214
TEST_0133,90.30362944560855
TEST_0134,83.59141572952271
TEST_0135,83.9079452972412
TEST_0136,84.59717903137206
TEST_0137,84.02277336120605
TEST_0138,84.18981422424316
TEST_0139,83.9185488128662
TEST_0140,84.14764457702637
TEST_0141,84.25625900268555
TEST_0142,89.99168299620491
TEST_0143,89.73087499591281
TEST_0144,83.63918640136718
TEST_0145,84.94785636901855
TEST_0146,84.54049499511719
TEST_0147,83.80144996643067
TEST_0148,84.17760284423828
TEST_0149,85.32250923156738
TEST_0150,83.96084673563638
TEST_0151,84.38809959411621
TEST_0152,84.28635643005371
TEST_0153,83.34095527648925
TEST_0154,85.11117752075195
TEST_0155,86.50253631228492
TEST_0156,85.1724910736084
TEST_0157,83.68491561889648
TEST_0158,84.36489013671876
TEST_0159,88.99307101308678
TEST_0160,84.00223974863688
TEST_0161,90.41974958728609
TEST_0162,85.26960433959961
TEST_0163,88.6364940231125
TEST_0164,84.23885688781738
TEST_0165,84.02694465637207
TEST_0166,89.07916651916504
TEST_0167,90.46336292394002
TEST_0168,83.67214805603027
TEST_0169,83.97704147338867
TEST_0170,86.58658083897546
TEST_0171,84.33689697265625
TEST_0172,84.95981971740723
TEST_0173,83.60320472717285
TEST_0174,83.84756225585937
TEST_0175,88.31989993122643
TEST_0176,85.35100914001465
TEST_0177,83.85400123850505
TEST_0178,84.66060134887695
TEST_0179,84.31178199768067
TEST_0180,91.24560637907
TEST_0181,90.97869685042849
TEST_0182,89.1378006852468
TEST_0183,84.09426973978678
TEST_0184,85.31437446594238
TEST_0185,84.01740135192871
TEST_0186,84.37286483764649
TEST_0187,84.80913375854492
TEST_0188,86.05717829952819
TEST_0189,83.47930068969727
TEST_0190,84.33122779846191
TEST_0191,84.97938484191894
TEST_0192,84.22999710083008
TEST_0193,85.32960945129395
TEST_0194,84.91603370666503
TEST_0195,86.14326362609863
TEST_0196,83.85797492980957
TEST_0197,92.59822174980529
TEST_0198,84.42722534179687
TEST_0199,84.97451171875
TEST_0200,85.5817220482599
TEST_0201,84.7067261505127
TEST_0202,91.52659389257224
TEST_0203,89.9702707653954
TEST_0204,86.70470008822849
TEST_0205,88.52200374476114
TEST_0206,86.50704500834146
TEST_0207,91.97452887843903
TEST_0208,91.59962931461251
TEST_0209,84.83488456726074
TEST_0210,84.37282188415527
TEST_0211,91.02986469659352
TEST_0212,90.16058179113601
TEST_0213,84.64207938512168
TEST_0214,84.2273551940918
TEST_0215,88.60081714957103
TEST_0216,88.28155780807374
TEST_0217,84.0057266998291
TEST_0218,88.5092245623876
TEST_0219,83.22936729431153
TEST_0220,86.36418328475953
TEST_0221,83.40678611755371
TEST_0222,84.90050590515136
TEST_0223,85.02758323669434
TEST_0224,91.64159999914017
TEST_0225,84.84045059204101
TEST_0226,84.31966369628907
TEST_0227,84.65735511779785
TEST_0228,91.56766911570232
TEST_0229,84.09093147277832
TEST_0230,86.06772981818449
TEST_0231,85.77739574686686
TEST_0232,85.33896744410198
TEST_0233,84.9938655090332
TEST_0234,84.46784446716309
TEST_0235,84.07276260375977
TEST_0236,84.34769065856933
TEST_0237,88.66531143818206
TEST_0238,84.17356984286839
TEST_0239,84.04194564819336
TEST_0240,84.45630752563477
TEST_0241,90.40057682364328
TEST_0242,85.94388540903728
TEST_0243,83.42179107666016
TEST_0244,92.63695749605132
TEST_0245,84.25198829650878
TEST_0246,84.06772216796875
TEST_0247,89.03296743056886
TEST_0248,85.27018972651163
TEST_0249,86.080400390625
TEST_0250,84.57716445922851
TEST_0251,84.6707081604004
TEST_0252,83.96760208129882
TEST_0253,86.77689176465597
TEST_0254,91.69933213024775
TEST_0255,84.4054222869873
TEST_0256,85.2237085723877
TEST_0257,84.55816291809082
TEST_0258,84.31595054626465
TEST_0259,92.3655088305764
TEST_0260,83.7904061126709
TEST_0261,85.03770416259766
TEST_0262,87.31962885126991
TEST_0263,84.18783630371094
TEST_0264,82.80087142944336
TEST_0265,83.92272171020508
TEST_0266,84.63118057250976
TEST_0267,85.36775931549072
TEST_0268,84.29554618835449
TEST_0269,83.17091911315919
TEST_0270,84.52992851257324
TEST_0271,84.20888824462891
TEST_0272,85.33009906296503
TEST_0273,84.60845520019531
TEST_0274,85.87216872478668
TEST_0275,84.1467138671875
TEST_0276,85.30766731262207
TEST_0277,84.4080492401123
TEST_0278,84.40361129760743
TEST_0279,83.65007942199708
TEST_0280,85.27632064819336
TEST_0281,84.11591629028321
TEST_0282,83.66683792114257
TEST_0283,84.21948196411132
TEST_0284,84.85521858215333
TEST_0285,84.11712486267089
TEST_0286,84.69896444320679
TEST_0287,84.93438529968262
TEST_0288,85.84188539335464
TEST_0289,86.66667133004324
TEST_0290,83.66977355957032
TEST_0291,88.78964319922704
TEST_0292,83.53156356811523
TEST_0293,86.28710700171334
TEST_0294,84.30054649353028
TEST_0295,82.64820817311606
TEST_0296,83.85832397460938
TEST_0297,83.24235641479493
TEST_0298,89.66460182680403
TEST_0299,91.22222405419619
TEST_0300,85.34208877563476
TEST_0301,83.64789881896974
TEST_0302,87.4319086498987
TEST_0303,84.2054689025879
TEST_0304,84.63934188842774
TEST_0305,84.27239318847656
TEST_0306,92.25992245247524
TEST_0307,83.72212997436523
TEST_0308,84.47166070048013
TEST_0309,91.12417579124084
TEST_0310,84.71474639892578
TEST_0311,91.79142186530724
TEST_0312,83.93588989257813
TEST_0313,90.7150474585276
TEST_0314,83.80485984911236
TEST_0315,85.23363571294149
TEST_0316,83.63968727111816
TEST_0317,84.20156951904296
TEST_0318,83.59610549926758
TEST_0319,85.1282341003418
TEST_0320,90.68149433799017
TEST_0321,84.53228279113769
TEST_0322,84.83245063781739
TEST_0323,84.34481620788574
TEST_0324,83.71457397460938
TEST_0325,83.99299041748047
TEST_0326,91.61108953712098
TEST_0327,85.59453765869141
TEST_0328,84.27820022583008
TEST_0329,85.14955421447753
TEST_0330,85.34420455932617
TEST_0331,84.75885299682618
TEST_0332,84.894312210083
TEST_0333,85.31189804077148
TEST_0334,84.06295364379883
TEST_0335,84.93431476593018
TEST_0336,85.06643997192383
TEST_0337,83.77577606201172
TEST_0338,83.8605086517334
TEST_0339,83.61933799743652
TEST_0340,84.59293265533448
TEST_0341,88.2496893611787
TEST_0342,85.08779479980468
TEST_0343,84.40326231002808
TEST_0344,83.61633895874023
TEST_0345,85.96038936851139
TEST_0346,83.92367279052735
TEST_0347,91.8701084941077
TEST_0348,85.04829290390015
TEST_0349,84.53882354736328
TEST_0350,83.47005592346191
TEST_0351,84.66007458368938
TEST_0352,83.37276954650879
TEST_0353,83.97818046569824
TEST_0354,84.19684684753418
TEST_0355,91.35577756918043
TEST_0356,84.07630767822266
TEST_0357,84.21400772094727
TEST_0358,83.759398727417
TEST_0359,84.03018684387207
TEST_0360,84.24214881896972
TEST_0361,93.12045077793182
TEST_0362,85.22536239624023
TEST_0363,83.96224632263184
TEST_0364,84.4731372833252
TEST_0365,84.1579305267334
TEST_0366,92.07041699669577
TEST_0367,90.57562339053078
TEST_0368,84.39208961486817
TEST_0369,85.5840845489502
TEST_0370,83.14719161987304
TEST_0371,84.39750602722168
TEST_0372,83.98535413742066
TEST_0373,85.6048477935791
TEST_0374,85.00955825805664
TEST_0375,83.74867813110352
TEST_0376,83.34559921264649
TEST_0377,84.30864745003836
TEST_0378,90.93537986970324
TEST_0379,86.39288810729981
TEST_0380,84.83008026123046
TEST_0381,85.0121598815918
TEST_0382,84.16030349731446
TEST_0383,85.28480058288575
TEST_0384,84.30605926513672
TEST_0385,83.73528045654297
TEST_0386,84.3631172243754
TEST_0387,84.35583801269532
TEST_0388,83.67100067138672
TEST_0389,90.67400156959657
TEST_0390,84.08463302612304
TEST_0391,84.56326145172119
TEST_0392,91.1646054813143
TEST_0393,85.04749557495117
TEST_0394,90.39583274674794
TEST_0395,84.58229560852051
TEST_0396,89.27663944226221
TEST_0397,85.98705628204345
TEST_0398,84.54483764648438
TEST_0399,88.40569728851318
TEST_0400,84.44311141967773
TEST_0401,84.65900970458985
TEST_0402,83.66297320048015
TEST_0403,90.62028144196515
TEST_0404,83.19512832641601
TEST_0405,83.81563330841065
TEST_0406,86.88354267311097
TEST_0407,83.6551335144043
TEST_0408,83.92981958389282
TEST_0409,83.80846549987793
TEST_0410,90.18709234585856
TEST_0411,83.62486320495606
TEST_0412,87.73211501230513
TEST_0413,84.06526885986328
TEST_0414,84.84435974121094
TEST_0415,83.92280197143555
TEST_0416,87.20303705808853
TEST_0417,84.41986318588256
TEST_0418,84.65119682312012
TEST_0419,83.64170837402344
TEST_0420,84.3465581003825
TEST_0421,85.31629906845093
TEST_0422,85.07785758972167
TEST_0423,85.62711329778034
TEST_0424,83.9962313079834
TEST_0425,91.7208763617258
TEST_0426,84.17007545471192
TEST_0427,84.20280426025391
TEST_0428,83.55603652954102
TEST_0429,84.37822494506835
TEST_0430,85.45079175767445
TEST_0431,84.9860619354248
TEST_0432,86.39488299469721
TEST_0433,84.09804222106933
TEST_0434,89.20415202479893
TEST_0435,84.32978462982177
TEST_0436,86.5408287118276
TEST_0437,84.61522926330566
TEST_0438,89.05899236320448
TEST_0439,84.97652893066406
TEST_0440,87.76623072669618
TEST_0441,84.10192588806153
TEST_0442,86.22075675165084
TEST_0443,84.52162963867187
TEST_0444,84.67840789794921
TEST_0445,83.90553802490234
TEST_0446,84.24954849243164
TEST_0447,91.62727765828087
TEST_0448,84.2393106842041
TEST_0449,82.03646514892579
TEST_0450,84.83507606506348
TEST_0451,84.55706260681153
TEST_0452,85.31417556762695
TEST_0453,89.62610991804941
TEST_0454,84.72413703918457
TEST_0455,83.47163970947265
TEST_0456,84.6830827331543
TEST_0457,86.95391539328439
TEST_0458,86.08428803253173
TEST_0459,84.69643163045247
TEST_0460,89.88089456431071
TEST_0461,84.32715133666993
TEST_0462,84.02105560302735
TEST_0463,83.8841550954183
TEST_0464,88.440868319133
TEST_0465,84.81730155944824
TEST_0466,84.40624482836043
TEST_0467,84.79576728820801
TEST_0468,84.32584636688233
TEST_0469,85.22822880427044
TEST_0470,84.76771171569824
TEST_0471,84.53768806457519
TEST_0472,84.26484037780762
TEST_0473,84.05469299316407
TEST_0474,83.9042537689209
TEST_0475,89.73757741613237
TEST_0476,85.07255928039551
TEST_0477,83.8321167755127
TEST_0478,84.20690734863281
TEST_0479,83.85657014719645
TEST_0480,85.04668785095215
TEST_0481,84.8936865234375
TEST_0482,84.14298965454101
TEST_0483,83.82385429000855
TEST_0484,84.90223449707031
TEST_0485,84.15799797058105
TEST_0486,83.9883765411377
TEST_0487,84.3826244354248
TEST_0488,85.07656241117205
TEST_0489,84.4275975341797
TEST_0490,90.8516542068663
TEST_0491,84.52035034179687
TEST_0492,83.95662879943848
TEST_0493,89.74999761897111
TEST_0494,83.21616661071778
TEST_0495,85.04844076156616
TEST_0496,91.30174038708127
TEST_0497,83.8387351989746
TEST_0498,87.005235429128
TEST_0499,89.21006833503361
TEST_0500,87.25400806027368
TEST_0501,84.70808631896972
TEST_0502,85.83802475992837
TEST_0503,84.11654418945312
TEST_0504,86.9707725147974
TEST_0505,88.1096952697209
TEST_0506,90.71921467317854
TEST_0507,84.57757507324219
TEST_0508,84.67183029174805
TEST_0509,91.05925330056083
TEST_0510,92.03937150355746
TEST_0511,86.55392304302397
TEST_0512,84.79669067382812
TEST_0513,85.75280598576863
TEST_0514,87.90472680568833
TEST_0515,84.87758949279785
TEST_0516,84.713412399292
TEST_0517,84.2414079284668
TEST_0518,84.71009826660156
TEST_0519,84.69395729064941
TEST_0520,91.70805834316897
TEST_0521,84.19269430796307
TEST_0522,84.32229690551758
TEST_0523,83.99494361877441
TEST_0524,84.32191093444824
TEST_0525,84.74233543395997
TEST_0526,84.79818592834472
TEST_0527,87.13797605232965
TEST_0528,92.35445284180183
TEST_0529,84.72655765533447
TEST_0530,85.05433631769814
TEST_0531,83.62583747863769
TEST_0532,85.16690353393555
TEST_0533,84.36899706522622
TEST_0534,84.60154970550536
TEST_0535,92.00272481815124
TEST_0536,84.81273094177246
TEST_0537,83.85383140563965
TEST_0538,91.70188344113787
TEST_0539,91.13885585786946
TEST_0540,84.67661842346192
TEST_0541,87.78119554071112
TEST_0542,92.68622206887746
TEST_0543,84.9604571533203
TEST_0544,90.67651469242763
TEST_0545,84.43313201904297
TEST_0546,88.8262790317838
TEST_0547,85.16556922912598
TEST_0548,89.30295604760303
TEST_0549,87.11050767907642
TEST_0550,85.37554444376627
TEST_0551,83.72508026123047
TEST_0552,84.3256884680854
TEST_0553,83.37434814453125
TEST_0554,85.16563911437989
TEST_0555,86.03576369948614
TEST_0556,84.43599784851074
TEST_0557,84.10601371765136
TEST_0558,85.02359970092773
TEST_0559,83.79241859436036
TEST_0560,91.30101216252643
TEST_0561,85.0441251373291
TEST_0562,92.1054493000229
TEST_0563,83.76989929199219
TEST_0564,84.58294807434082
TEST_0565,84.47877372741699
TEST_0566,85.1012004852295
TEST_0567,85.6564909362793
TEST_0568,85.8991348192124
TEST_0569,84.54019836425782
TEST_0570,85.23357574372065
TEST_0571,92.13200559867926
TEST_0572,90.65297117251441
TEST_0573,83.51665580749511
TEST_0574,86.49441921040369
TEST_0575,84.28617254257202
TEST_0576,84.97772888183594
TEST_0577,84.15644157409668
TEST_0578,86.25719401041665
TEST_0579,84.62860918045044
TEST_0580,91.28892413457234
TEST_0581,90.25352590651741
TEST_0582,84.64959190368653
TEST_0583,87.63687769258728
TEST_0584,84.51244766235351
TEST_0585,84.58344337463379
TEST_0586,84.02853469848633
TEST_0587,84.95069501749674
TEST_0588,91.00433940286348
TEST_0589,83.91052902221679
TEST_0590,84.70848747253417
TEST_0591,83.85704409281414
TEST_0592,91.33496196865853
TEST_0593,84.20740333557129
TEST_0594,90.25604587836492
TEST_0595,84.73700256347657
TEST_0596,84.44548431396484
TEST_0597,84.63511395772296
TEST_0598,86.79873878479003
TEST_0599,87.63945510948099
TEST_0600,83.79458610534668
TEST_0601,86.67241914867918
TEST_0602,84.74936577933175
TEST_0603,92.25082106169442
TEST_0604,84.74797531127929
TEST_0605,84.47522552490234
TEST_0606,83.87583000183105
TEST_0607,84.25229302706038
TEST_0608,91.71993736494153
TEST_0609,88.22208422454956
TEST_0610,90.16325861379838
TEST_0611,89.01074625230008
TEST_0612,92.52313145725866
TEST_0613,90.81459576960974
TEST_0614,84.42645103454589
TEST_0615,84.33826293945313
TEST_0616,85.35433082580566
TEST_0617,84.08206848144532
TEST_0618,84.44154335021973
TEST_0619,84.11018936157227
TEST_0620,84.602993850708
TEST_0621,91.64787069484167
TEST_0622,84.66105491638183
TEST_0623,84.70726568603516
TEST_0624,84.44904502868653
TEST_0625,83.91980270385743
TEST_0626,84.71543655395507
TEST_0627,92.66962015733266
TEST_0628,92.26964343223186
TEST_0629,84.85489891052246
TEST_0630,84.39899566650391
TEST_0631,84.53931411743164
TEST_0632,90.37250169744944
TEST_0633,84.31550636291504
TEST_0634,83.67002044677734
TEST_0635,90.70804178798011
TEST_0636,84.77722221374512
TEST_0637,84.86794075012207
TEST_0638,84.8173202290005
TEST_0639,85.4092311668396
TEST_0640,84.42428230285644
TEST_0641,84.71699340820312
TEST_0642,92.10932848645494
TEST_0643,89.70562750716441
TEST_0644,83.17102699279785
TEST_0645,83.4277734375
TEST_0646,84.28254669189454
TEST_0647,92.20197440852819
TEST_0648,86.40344222768148
TEST_0649,84.3746437072754
TEST_0650,84.4134278869629
TEST_0651,84.35899989318848
TEST_0652,83.95055793762207
TEST_0653,83.38039764404297
TEST_0654,84.36006942749023
TEST_0655,83.7275757598877
TEST_0656,84.22556686401367
TEST_0657,85.03322723388672
TEST_0658,85.44346478271484
TEST_0659,84.21353057861329
TEST_0660,84.50891227722168
TEST_0661,85.42273639678955
TEST_0662,84.90721076965332
TEST_0663,83.89022789001464
TEST_0664,84.65986343383788
TEST_0665,91.42325634257003
TEST_0666,90.7981053961799
TEST_0667,83.71958969116211
TEST_0668,84.77287338256836
TEST_0669,84.43101181030273
TEST_0670,84.58923210144043
TEST_0671,83.34453048706055
TEST_0672,83.97395423889161
TEST_0673,84.17563247680664
TEST_0674,84.43992218017578
TEST_0675,84.86392807006835
TEST_0676,91.66985327722041
TEST_0677,89.81028148133413
TEST_0678,84.22902235666912
TEST_0679,85.12912811279297
TEST_0680,86.8862901565915
TEST_0681,88.44997576776039
TEST_0682,84.12515953063965
TEST_0683,83.86144844055175
TEST_0684,84.47623397827148
TEST_0685,86.63736095545715
TEST_0686,87.7719157184419
TEST_0687,84.30681533813477
TEST_0688,83.81892623901368
TEST_0689,88.84026079668318
TEST_0690,85.14363876342773
TEST_0691,91.38455624889191
TEST_0692,84.2763419342041
TEST_0693,84.07447311401367
TEST_0694,84.6178807067871
TEST_0695,83.92500350952149
TEST_0696,84.96214889526367
TEST_0697,84.22825332641601
TEST_0698,93.05078721258374
TEST_0699,84.91641998291016
TEST_0700,88.55902803328543
TEST_0701,84.44286735534668
TEST_0702,84.06025444030762
TEST_0703,92.13937079770085
TEST_0704,84.03758255004882
TEST_0705,84.24603401184082
TEST_0706,89.57309009467234
TEST_0707,84.60909141540527
TEST_0708,84.11976852416993
TEST_0709,83.88859306335449
TEST_0710,84.73903068542481
TEST_0711,92.00414905814519
TEST_0712,84.56405319213867
TEST_0713,90.40258569120984
TEST_0714,84.08384185791016
TEST_0715,84.03921463012695
TEST_0716,85.11673851013184
TEST_0717,91.11027151295495
TEST_0718,92.14282871319698
TEST_0719,84.73382675170899
TEST_0720,83.21367378234864
TEST_0721,92.15699990910508
TEST_0722,84.0735619354248
TEST_0723,84.48634780883789
TEST_0724,84.04681816101075
TEST_0725,85.45623008728028
TEST_0726,84.35726879119873
TEST_0727,84.28723854064941
TEST_0728,84.81353515625
TEST_0729,84.46277992248535
TEST_0730,84.49431381225585
TEST_0731,91.29840255800882
TEST_0732,90.15398578501505
TEST_0733,84.9731819152832
TEST_0734,84.4742384338379
TEST_0735,83.93643096923829
TEST_0736,87.63803475389028
TEST_0737,87.03515395112473
TEST_0738,84.72840705871582
TEST_0739,90.24680832236156
TEST_0740,84.79495510101319
TEST_0741,91.34268606543165
TEST_0742,83.78710037231446
TEST_0743,84.40368156433105
TEST_0744,84.79931510925293
TEST_0745,85.06987266540527
TEST_0746,85.15465126037597
TEST_0747,84.52312324523926
TEST_0748,83.86563507080078
TEST_0749,84.71680305480957
TEST_0750,83.69876502990722
TEST_0751,84.00863861083984
TEST_0752,85.28512046813965
TEST_0753,87.00183462449277
TEST_0754,89.94090366772518
TEST_0755,84.26987731933593
TEST_0756,85.93271400464482
TEST_0757,84.72250198364257
TEST_0758,83.41632125854493
TEST_0759,88.30692270151772
TEST_0760,89.80385197385152
TEST_0761,86.28032573699952
TEST_0762,83.6269132232666
TEST_0763,90.76946486800058
TEST_0764,89.08780255544752
TEST_0765,83.20427108764649
TEST_0766,83.9231948852539
TEST_0767,84.76442596435547
TEST_0768,84.33546165466309
TEST_0769,91.27304183941793
TEST_0770,85.76571540451052
TEST_0771,88.78075721901182
TEST_0772,84.49240080897012
TEST_0773,85.11712000783284
TEST_0774,83.46282821655274
TEST_0775,85.19976081848145
TEST_0776,84.83410774230957
TEST_0777,83.56461677551269
TEST_0778,91.46930146002666
TEST_0779,84.50559726715088
TEST_0780,89.38937877104017
TEST_0781,83.0447169494629
TEST_0782,84.79863328933716
TEST_0783,92.65614300800503
TEST_0784,90.13179137575057
TEST_0785,84.02170104980469
TEST_0786,89.55549884013936
TEST_0787,84.58263328552246
TEST_0788,91.84826959516683
TEST_0789,84.17813255310058
TEST_0790,84.35596183776856
TEST_0791,83.5079224395752
TEST_0792,85.10915536880493
TEST_0793,83.71534576416016
TEST_0794,84.91344497680664
TEST_0795,85.32176208496094
TEST_0796,84.27034805297852
TEST_0797,83.89139205932617
TEST_0798,85.23625923156739
TEST_0799,92.20868632276134
TEST_0800,89.65225494511924
TEST_0801,84.89370918273926
TEST_0802,84.53892639160156
TEST_0803,83.9830185699463
TEST_0804,88.41007088243391
TEST_0805,91.2069896684016
TEST_0806,84.49247985839844
TEST_0807,84.79486610412597
TEST_0808,84.58832290649414
TEST_0809,89.73643962005517
TEST_0810,84.77535476684571
TEST_0811,83.68163024902344
TEST_0812,89.08770666874643
TEST_0813,91.70600793048315
TEST_0814,92.36455331275576
TEST_0815,92.35465632447742
TEST_0816,84.99120964050293
TEST_0817,85.9908236694336
TEST_0818,84.03003059387207
TEST_0819,84.08301246643066
TEST_0820,84.56284244537353
TEST_0821,84.69792483901978
TEST_0822,83.41066307067871
TEST_0823,90.96848798176599
TEST_0824,87.07375548641267
TEST_0825,84.44666091918945
TEST_0826,84.36862533569337
TEST_0827,84.83896240234375
TEST_0828,84.17227116394042
TEST_0829,85.09163848876953
TEST_0830,91.46086522771442
TEST_0831,83.75239311218262
TEST_0832,82.68829216003418
TEST_0833,84.18917266845703
TEST_0834,89.80259657474204
TEST_0835,85.13096656799317
TEST_0836,84.5321418762207
TEST_0837,83.81450910568238
TEST_0838,85.3965873184204
TEST_0839,85.04132705688477
TEST_0840,91.18750193502032
TEST_0841,83.99035636901856
TEST_0842,87.36615013167695
TEST_0843,84.83980056762695
TEST_0844,84.29255625915528
TEST_0845,86.39881480189732
TEST_0846,91.66671009532985
TEST_0847,83.85007553100586
TEST_0848,84.10963607788086
TEST_0849,83.0272201538086
TEST_0850,83.76133787027995
TEST_0851,83.6115618133545
TEST_0852,84.64473701477051
TEST_0853,85.01951446533204
TEST_0854,84.53183944702148
TEST_0855,84.70357177734375
TEST_0856,84.4205696105957
TEST_0857,85.03558471679688
TEST_0858,84.47345932006836
TEST_0859,84.9270133972168
TEST_0860,85.23319717407226
TEST_0861,85.30122520446777
TEST_0862,84.76901130676269
TEST_0863,85.02750032806397
TEST_0864,91.2225463925316
TEST_0865,91.16682255732823
TEST_0866,87.66972858040879
TEST_0867,84.31451904296875
TEST_0868,84.33749626159668
TEST_0869,84.32380653381348
TEST_0870,83.82511772155762
TEST_0871,84.55743812561035
TEST_0872,90.7194861987886
TEST_0873,84.0227830543518
TEST_0874,84.2491650390625
TEST_0875,83.15532928466797
TEST_0876,85.05820691045126
TEST_0877,86.19295465469361
TEST_0878,85.39501892089844
TEST_0879,84.7813900841607
TEST_0880,85.13778839111328
TEST_0881,83.86119194030762
TEST_0882,83.53682914733886
TEST_0883,84.13034057617188
TEST_0884,85.39126272074381
TEST_0885,84.86268074035644
TEST_0886,91.8836600530715
TEST_0887,83.53054725646973
TEST_0888,85.3355241394043
TEST_0889,84.60277740478516
TEST_0890,84.62598182678222
TEST_0891,84.37293594360352
TEST_0892,88.8988692424108
TEST_0893,83.94144010543823
TEST_0894,86.77614264239965
TEST_0895,85.84289379119873
TEST_0896,84.16816787719726
TEST_0897,86.9427269952562
TEST_0898,91.13627255037095
TEST_0899,84.63392539978027
TEST_0900,84.69457069396972
TEST_0901,84.9189395904541
TEST_0902,84.18265975952148
TEST_0903,84.05113304138183
TEST_0904,84.84553046417237
TEST_0905,83.53179426193238
TEST_0906,84.33022651672363
TEST_0907,92.18865524516033
TEST_0908,85.25376518249512
TEST_0909,83.66999389648437
TEST_0910,85.42084504917689
TEST_0911,84.37689979553222
TEST_0912,84.04373657226563
TEST_0913,83.66485580444336
TEST_0914,85.81473583984375
TEST_0915,84.17689453125
TEST_0916,86.39708439127604
TEST_0917,91.08996999325828
TEST_0918,92.75559044647916
TEST_0919,82.94428535461425
TEST_0920,85.97157524108887
TEST_0921,84.69498214721679
TEST_0922,84.62910424550373
TEST_0923,84.35366375732421
TEST_0924,91.67818710947795
TEST_0925,83.632816696167
TEST_0926,83.8387060546875
TEST_0927,87.41119893110367
TEST_0928,84.76504539489746
TEST_0929,84.36220924377442
TEST_0930,84.9084259338379
TEST_0931,84.73114227294921
TEST_0932,86.03638395182294
